image_id,file_path,name_image,upload_date,user_id,size,width,height,avg_red,avg_green,avg_blue,contrast,edges_detected,localisation,date_i
262,Data/train/no_label/1940.full.jpeg,1940.full.jpeg,2025-06-27 09:23:17.128573,4,1183.1953125,3264,2448,33.6417852859077,34.1457056781046,26.2700839220492,40.4200807790665,false,Rennes,null
263,Data/train/no_label/1955.full.jpeg,1955.full.jpeg,2025-06-27 09:23:18.251712,4,7144.2255859375,5248,3936,118.783034651993,120.013632128926,110.500393200507,61.9483469928285,false,Lille,null
264,Data/train/no_label/1974.full.jpeg,1974.full.jpeg,2025-06-27 09:23:18.499966,4,1493.6015625,2560,1536,102.640371449788,104.339454905192,97.5478945414225,69.8962455166755,true,Reims,null
265,Data/train/no_label/2011.full.jpeg,2011.full.jpeg,2025-06-27 09:23:18.559782,4,158.9560546875,480,640,103.571829427083,108.486888020833,98.3924641927083,66.6695206742371,true,Bordeaux,null
266,Data/train/no_label/20161220145939_192.jpg,20161220145939_192.jpg,2025-06-27 09:23:18.615081,4,48.3681640625,600,365,147.699328767123,150.84703196347,149.666616438356,75.8182843024067,true,Le Havre,null
267,Data/train/no_label/2018.full.jpeg,2018.full.jpeg,2025-06-27 09:23:19.074638,4,2458.783203125,2448,3264,120.708690642822,115.796582769648,105.424553381912,56.9222006659395,true,Le Havre,null
268,Data/train/no_label/2076.full.jpeg,2076.full.jpeg,2025-06-27 09:23:19.267458,4,758.041015625,2048,1536,125.610143025716,131.853651682536,128.573653856913,67.1568709786542,true,Marseille,null
269,Data/train/no_label/2098.full.jpeg,2098.full.jpeg,2025-06-27 09:23:20.129802,4,4689.337890625,5312,2988,118.398591416368,120.604823725121,115.494410876437,73.172377981892,false,Montpellier,null
270,Data/train/no_label/216f8867d7bddce25fb42080ce1da98a25160ea2.temp.jpeg,216f8867d7bddce25fb42080ce1da98a25160ea2.temp.jpeg,2025-06-27 09:23:20.175377,4,21.1533203125,250,141,110.58,113.231914893617,98.4174468085106,71.773373232388,true,Bordeaux,null
271,Data/train/no_label/2419.full.jpeg,2419.full.jpeg,2025-06-27 09:23:20.418868,4,1481.568359375,1536,2560,116.429699452718,118.462826283773,113.396958414714,66.661582685696,true,Strasbourg,null
272,Data/train/no_label/2457.full.jpeg,2457.full.jpeg,2025-06-27 09:23:20.697351,4,1547.5283203125,1920,2560,81.4238818359375,85.9562097167969,76.4944834391276,53.1299553941964,false,Paris,null
273,Data/train/no_label/2481.full.jpeg,2481.full.jpeg,2025-06-27 09:23:21.116116,4,1624.1806640625,3264,2448,112.905821228614,119.763179401152,117.42860843786,46.519752534,false,Rennes,null
274,Data/train/no_label/2594.full.jpeg,2594.full.jpeg,2025-06-27 09:23:21.231123,4,517.283203125,1918,814,92.009867081035,93.9194473409802,92.495497844038,47.5802543036179,true,Le Havre,null
275,Data/train/no_label/2ad772002e1f6587c4d0f714c01e4928a91910ac.temp.jpeg,2ad772002e1f6587c4d0f714c01e4928a91910ac.temp.jpeg,2025-06-27 09:23:21.268579,4,9.3837890625,250,187,79.0722994652406,58.5991229946524,66.2223743315508,68.397189549046,true,Marseille,null
276,Data/train/no_label/3004.full.jpeg,3004.full.jpeg,2025-06-27 09:23:21.629556,4,2999.9365234375,3264,1836,126.316027956662,125.184247545015,119.248554575697,60.4159228324257,true,Nantes,null
277,Data/train/no_label/306f1e4a986a28535ca7a50a2302263dcb1845d4.temp.jpeg,306f1e4a986a28535ca7a50a2302263dcb1845d4.temp.jpeg,2025-06-27 09:23:21.718707,4,21.6201171875,187,250,125.934117647059,124.092941176471,119.342609625668,50.9816535777407,true,Lyon,null
278,Data/train/no_label/3113.full.jpeg,3113.full.jpeg,2025-06-27 09:23:21.842919,4,202.076171875,565,753,107.305092315105,121.716325259434,88.0541785659721,64.9550972630135,true,Montpellier,null
279,Data/train/no_label/3297.full.jpeg,3297.full.jpeg,2025-06-27 09:23:22.274281,4,2608.4794921875,2448,3264,140.680020404812,130.641522216015,124.866555231161,58.9620758486056,true,Nantes,null
280,Data/train/no_label/3832.full.jpeg,3832.full.jpeg,2025-06-27 09:23:22.315414,4,58.412109375,270,360,112.87878600823,118.913559670782,105.076080246914,59.2192892430243,true,Strasbourg,null
281,Data/train/no_label/3931.full.jpeg,3931.full.jpeg,2025-06-27 09:23:22.369914,4,54.677734375,360,360,135.26887345679,121.57025462963,101.229737654321,49.347615449237,true,Toulouse,null
282,Data/train/no_label/4080.full.jpeg,4080.full.jpeg,2025-06-27 09:23:22.433288,4,24.2548828125,360,270,70.0865740740741,63.206841563786,56.6285390946502,47.6348708301855,true,Paris,null
283,Data/train/no_label/4400.full.jpeg,4400.full.jpeg,2025-06-27 09:23:22.555281,4,64.9736328125,640,1316,93.8327032674772,84.2890161949088,74.5908719604863,34.5849591886362,true,Le Havre,null
284,Data/train/no_label/4430.full.jpeg,4430.full.jpeg,2025-06-27 09:23:22.608187,4,52.375,270,360,109.453569958848,106.292880658436,100.421676954733,52.8259548626906,true,Rennes,null
285,Data/train/no_label/4482.full.jpeg,4482.full.jpeg,2025-06-27 09:23:22.668433,4,37.5693359375,270,360,115.654650205761,106.892067901235,95.0806995884774,60.7498199320666,true,Toulouse,null
286,Data/train/no_label/4774.full.jpeg,4774.full.jpeg,2025-06-27 09:23:22.741461,4,58.9951171875,360,270,100.830771604938,100.635236625514,85.5614197530864,65.3391639121385,true,Strasbourg,null
287,Data/train/no_label/4786.full.jpeg,4786.full.jpeg,2025-06-27 09:23:22.957596,4,34.958984375,283,360,98.0880153121319,99.1274538672949,92.2721927758147,53.0172239309175,true,Nice,null
288,Data/train/no_label/4a6809da019575f7180dbac315f3596ab8599fe7.temp.jpeg,4a6809da019575f7180dbac315f3596ab8599fe7.temp.jpeg,2025-06-27 09:23:23.101324,4,5.6435546875,141,250,107.921985815603,107.896567375887,100.087943262411,31.819321279031,true,Marseille,null
289,Data/train/no_label/5220.full.jpeg,5220.full.jpeg,2025-06-27 09:23:23.230798,4,31.0625,202,360,144.046397139714,141.294389438944,137.379510451045,58.9029198579633,true,Nice,null
290,Data/train/no_label/5242.full.jpeg,5242.full.jpeg,2025-06-27 09:23:23.364584,4,20.6982421875,202,360,162.33950770077,157.953121562156,156.714878987899,38.8630471641167,true,Montpellier,null
291,Data/train/no_label/5280.full.jpeg,5280.full.jpeg,2025-06-27 09:23:23.490155,4,48.2822265625,270,360,136.715432098765,135.910205761317,130.225884773663,59.5747920453811,true,Paris,null
292,Data/train/no_label/5327.full.jpeg,5327.full.jpeg,2025-06-27 09:23:25.238888,4,10167.322265625,10338,3168,95.0474864052109,95.3341360011412,85.1621147145668,70.0849270701713,true,Toulouse,null
293,Data/train/no_label/5365.full.jpeg,5365.full.jpeg,2025-06-27 09:23:25.294074,4,20.0546875,360,180,100.963410493827,104.135540123457,101.686682098765,49.0426496736229,true,Bordeaux,null
294,Data/train/no_label/538854bec6ec6336fd9851ae4860d367bee6f72b.temp.jpeg,538854bec6ec6336fd9851ae4860d367bee6f72b.temp.jpeg,2025-06-27 09:23:25.375431,4,17.8994140625,250,141,120.544312056738,119.651177304965,118.923120567376,56.2691724955973,true,Montpellier,null
295,Data/train/no_label/59b355150e3c7.jpeg,59b355150e3c7.jpeg,2025-06-27 09:23:25.459957,4,158.6474609375,600,398,142.244556113903,141.06304438861,139.386850921273,46.7242430404339,true,Nice,null
296,Data/train/no_label/5b172a3fd6501.jpg,5b172a3fd6501.jpg,2025-06-27 09:23:25.552186,4,51.7177734375,600,800,84.42604375,58.7535125,45.9522645833333,56.3543477305955,true,Lyon,null
297,Data/train/no_label/621.full.jpeg,621.full.jpeg,2025-06-27 09:23:25.773204,4,1009.900390625,2048,1536,117.083344777425,123.777038256327,135.552010536194,57.0437082040006,true,Lyon,null
298,Data/train/no_label/6a38dffadada495e14875895ea6141eba765e0b1.temp.jpeg,6a38dffadada495e14875895ea6141eba765e0b1.temp.jpeg,2025-06-27 09:23:25.860785,4,33.9462890625,250,188,93.3645106382979,88.6581063829787,73.3875531914894,66.3578407049445,true,Paris,null
299,Data/train/no_label/721189.png,721189.png,2025-06-27 09:23:26.011539,4,780.99609375,600,799,119.27574259491,117.956393408427,103.540114726742,58.1657579876169,true,Paris,null
300,Data/train/no_label/7625.full.jpeg,7625.full.jpeg,2025-06-27 09:23:26.190042,4,272.16015625,960,1280,102.974562988281,102.012740071615,85.1442431640625,55.1117327400142,true,Montpellier,null
301,Data/train/no_label/81113.jpg,81113.jpg,2025-06-27 09:23:26.304003,4,213.60546875,600,400,91.08695,94.0217541666667,87.9894208333333,66.295604133209,true,Bordeaux,null
302,Data/train/no_label/847.full.jpeg,847.full.jpeg,2025-06-27 09:23:26.701148,4,1920.9697265625,1936,2592,114.429780562889,117.010234127895,119.737659900775,69.208567583554,true,Toulouse,null
303,Data/train/no_label/848.full.jpeg,848.full.jpeg,2025-06-27 09:23:26.994993,4,1320.328125,1536,2048,142.781078656514,143.942119280497,142.192147890727,69.5956517160816,true,Le Havre,null
304,Data/train/no_label/8763.jpeg,8763.jpeg,2025-06-27 09:23:27.10261,4,11.9521484375,141,250,142.099262411348,142.926581560284,143.159063829787,88.6155271704705,true,Bordeaux,null
305,Data/train/no_label/885.full.jpeg,885.full.jpeg,2025-06-27 09:23:27.249124,4,150.169921875,640,480,133.383177083333,138.065598958333,127.029658203125,62.7290019150033,true,Toulouse,null
306,Data/train/no_label/8a046004d7f399893e3d85de1292c73b01e93217.temp.jpeg,8a046004d7f399893e3d85de1292c73b01e93217.temp.jpeg,2025-06-27 09:23:27.38002,4,51.8125,188,250,120.686404255319,117.946127659574,102.656808510638,60.6545073984867,true,Strasbourg,null
307,Data/train/no_label/952.full.jpeg,952.full.jpeg,2025-06-27 09:23:27.555711,4,197.4228515625,1083,1083,134.251436410436,135.9983144185,130.24030492229,52.4726416408941,true,Rennes,null
308,Data/train/no_label/970.full.jpeg,970.full.jpeg,2025-06-27 09:23:27.76418,4,320.541015625,1600,1200,104.878055729167,114.624655729167,115.560330208333,42.8763911051701,false,Montpellier,null
309,Data/train/no_label/995147_10151854114551754_822065801_n.jpg,995147_10151854114551754_822065801_n.jpg,2025-06-27 09:23:27.9033,4,43.748046875,600,366,92.702058287796,95.5206785063752,97.6571903460838,55.753814800098,true,Bordeaux,null
310,Data/train/no_label/asdfasf.jpeg,asdfasf.jpeg,2025-06-27 09:23:27.99539,4,38.87890625,600,394,138.754763113367,135.499818104907,119.86467428088,59.4628511226513,true,Lille,null
311,Data/train/no_label/AyuvD9eCYAAzSvX.jpeg,AyuvD9eCYAAzSvX.jpeg,2025-06-27 09:23:28.061848,4,163.025390625,600,450,129.397944444444,130.523644444444,128.427425925926,49.2616119332541,true,Le Havre,null
312,Data/train/no_label/b196930b095e25ca605c619a1f5f2bb963b34fa9.temp.jpeg,b196930b095e25ca605c619a1f5f2bb963b34fa9.temp.jpeg,2025-06-27 09:23:28.127905,4,15.38671875,250,150,132.775653333333,135.728026666667,131.375306666667,43.4853363055229,true,Nice,null
313,Data/train/no_label/b881c47fa19dc6c21b05fb992dfd54a634bcf51a.temp.jpeg,b881c47fa19dc6c21b05fb992dfd54a634bcf51a.temp.jpeg,2025-06-27 09:23:28.193941,4,17.0244140625,250,141,138.455971631206,135.524510638298,132.768567375887,56.689518354202,true,Nantes,null
314,Data/train/no_label/BmoaWusCMAAU75W.jpeg,BmoaWusCMAAU75W.jpeg,2025-06-27 09:23:28.264009,4,40.5830078125,600,366,96.0639207650273,95.3241074681239,91.6041803278688,60.8431100912188,true,Rennes,null
315,Data/train/no_label/C3vePcQWMAA9adR.jpeg,C3vePcQWMAA9adR.jpeg,2025-06-27 09:23:28.335947,4,54.4775390625,600,338,142.58041913215,139.353752465483,138.644068047337,74.8353369502698,true,Strasbourg,null
316,Data/train/no_label/CetPunyWsAAmkp3.jpeg,CetPunyWsAAmkp3.jpeg,2025-06-27 09:23:28.419593,4,76.953125,600,450,84.4631555555556,96.2319407407407,108.784244444444,64.5348161521136,true,Rennes,null
317,Data/train/no_label/ChsWI50XIAA0HBN.jpeg,ChsWI50XIAA0HBN.jpeg,2025-06-27 09:23:28.493377,4,79.6630859375,600,387,117.82540913006,114.891623600345,108.60447459087,63.0654529532827,true,Lyon,null
318,Data/train/no_label/contenedor.jpg,contenedor.jpg,2025-06-27 09:23:28.561392,4,276.2236328125,600,338,133.575212031558,128.674649901381,120.246819526627,74.3532406416233,true,Bordeaux,null
319,Data/train/no_label/contenedorasdfsdf.jpg,contenedorasdfsdf.jpg,2025-06-27 09:23:28.634902,4,276.2236328125,600,338,133.575212031558,128.674649901381,120.246819526627,74.3532406416233,true,Lille,null
320,Data/train/no_label/CXaVPqgWQAEI030.jpeg,CXaVPqgWQAEI030.jpeg,2025-06-27 09:23:28.72839,4,74.982421875,600,504,111.227820767196,109.716402116402,105.406577380952,63.3622171744176,true,Toulouse,null
321,Data/train/no_label/CxqicF5WgAARkSg.jpeg,CxqicF5WgAARkSg.jpeg,2025-06-27 09:23:28.804672,4,50.9228515625,600,338,106.930912228797,101.303579881657,86.5253353057199,57.9372833194714,true,Nice,null
322,Data/train/no_label/Czk22OOWgAACFQn.jpg,Czk22OOWgAACFQn.jpg,2025-06-27 09:23:28.867554,4,74.33984375,600,450,112.107607407407,114.333807407407,111.464207407407,59.2195597729139,true,Reims,null
323,Data/train/no_label/CzLc3ygWgAAaF5z.jpeg,CzLc3ygWgAAaF5z.jpeg,2025-06-27 09:23:28.924466,4,60.4423828125,600,367,85.5970890099909,88.3316485013624,89.5122797456857,71.5556056556216,true,Strasbourg,null
324,Data/train/no_label/DSJ9Un1XUAYwjEV.jpeg,DSJ9Un1XUAYwjEV.jpeg,2025-06-27 09:23:28.977862,4,31.205078125,600,345,112.124763285024,107.94809178744,101.571473429952,57.6091221922771,true,Marseille,null
325,Data/train/no_label/e44bc46ece8cd007a86e16f464b9efdcd07e8f7d.temp.jpeg,e44bc46ece8cd007a86e16f464b9efdcd07e8f7d.temp.jpeg,2025-06-27 09:23:29.035487,4,26.302734375,250,188,133.332617021277,138.036595744681,127.078553191489,61.3257642139048,true,Bordeaux,null
326,Data/train/no_label/e8e1d8c9b1181d47b72c23e4afad5919a4b88518.temp.jpeg,e8e1d8c9b1181d47b72c23e4afad5919a4b88518.temp.jpeg,2025-06-27 09:23:29.086373,4,25.7666015625,250,188,129.053021276596,130.84929787234,130.147191489362,51.572135845998,true,Strasbourg,null
327,Data/train/no_label/EGywgHpWkAAQCqF.jpeg,EGywgHpWkAAQCqF.jpeg,2025-06-27 09:23:29.192477,4,75.1318359375,600,450,110.905725925926,104.8644,99.4751259259259,58.6595104498775,true,Lyon,null
328,Data/train/no_label/ERjHjXRXsAc0lQz.jpg,ERjHjXRXsAc0lQz.jpg,2025-06-27 09:23:29.337102,4,153.8681640625,600,800,97.7247,95.2466104166667,87.6752145833333,55.5531111169246,true,Lyon,null
329,Data/train/no_label/EXXitUDUcAA0iH4.jpeg,EXXitUDUcAA0iH4.jpeg,2025-06-27 09:23:29.553592,4,77.6103515625,600,450,82.8806555555555,85.3047407407407,90.9751444444444,58.3711311940488,true,Strasbourg,null
330,Data/train/no_label/fe4399b2eb6d14378d93f573197217a809bef31a.temp.jpeg,fe4399b2eb6d14378d93f573197217a809bef31a.temp.jpeg,2025-06-27 09:23:29.679097,4,22.6318359375,250,188,100.248276595745,98.7371063829787,94.6660638297872,34.1991601932481,true,Nice,null
331,Data/train/no_label/imagklkes.jpeg,imagklkes.jpeg,2025-06-27 09:23:29.77644,4,29.5244140625,600,408,122.800514705882,133.190281862745,137.987945261438,68.8563207044186,false,Strasbourg,null
332,Data/train/no_label/img-20151212-wa0005_1_grande.jpg,img-20151212-wa0005_1_grande.jpg,2025-06-27 09:23:29.892157,4,30.36328125,600,351,113.386813865147,112.304449192783,106.857948717949,79.1207333997468,true,Le Havre,null
333,Data/train/no_label/imm_demorara_cuatro_o_cinco_dias_en_levantar_basura_de_los_contenedores.jpg,imm_demorara_cuatro_o_cinco_dias_en_levantar_basura_de_los_contenedores.jpg,2025-06-27 09:23:30.054004,4,46.7158203125,600,399,114.492994987469,116.445647451963,109.677226399332,78.8407951224956,true,Paris,null
334,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.18.57 PM (1).jpeg,WhatsApp Image 2020-05-08 at 2.18.57 PM (1).jpeg,2025-06-27 09:23:30.277041,4,57.1787109375,600,353,133.688385269122,141.167299338999,150.515722379603,44.6882639476598,true,Marseille,null
335,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.18.57 PM (3).jpeg,WhatsApp Image 2020-05-08 at 2.18.57 PM (3).jpeg,2025-06-27 09:23:30.393534,4,98.0712890625,600,576,89.1701851851852,87.6322164351852,79.268515625,75.9212767960841,true,Lille,null
336,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.18.58 PM (5).jpeg,WhatsApp Image 2020-05-08 at 2.18.58 PM (5).jpeg,2025-06-27 09:23:30.449902,4,38.5556640625,600,400,112.848379166667,120.597708333333,99.1039,67.7664222009444,true,Toulouse,null
337,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.19.00 PM (1).jpeg,WhatsApp Image 2020-05-08 at 2.19.00 PM (1).jpeg,2025-06-27 09:23:30.518556,4,48.5810546875,600,338,92.2377021696253,97.1757001972387,82.755399408284,53.3699945002512,true,Le Havre,null
338,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.19.00 PM (6).jpeg,WhatsApp Image 2020-05-08 at 2.19.00 PM (6).jpeg,2025-06-27 09:23:30.606772,4,32.015625,600,550,101.331139393939,100.20576969697,84.6101727272727,69.3500176848729,true,Montpellier,null
339,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.21.55 PM (4).jpeg,WhatsApp Image 2020-05-08 at 2.21.55 PM (4).jpeg,2025-06-27 09:23:30.758127,4,78.4775390625,600,800,95.4837541666667,94.1224604166667,90.8270354166667,70.324515319606,true,Nantes,null
340,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.21.55 PM (6).jpeg,WhatsApp Image 2020-05-08 at 2.21.55 PM (6).jpeg,2025-06-27 09:23:30.858988,4,79.125,600,450,86.4734111111111,82.6303888888889,76.1960555555556,51.1709454936464,true,Toulouse,null
341,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.21.55 PM (8).jpeg,WhatsApp Image 2020-05-08 at 2.21.55 PM (8).jpeg,2025-06-27 09:23:30.973441,4,130.447265625,563,1000,99.036,98.9175470692718,96.6622326820604,73.0450728823819,true,Nantes,null
342,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.24.46 PM (2).jpeg,WhatsApp Image 2020-05-08 at 2.24.46 PM (2).jpeg,2025-06-27 09:23:31.055705,4,29.833984375,600,338,133.76426035503,131.070498027613,137.737450690335,59.7849765885253,true,Lyon,null
343,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.38.59 PM.jpeg,WhatsApp Image 2020-05-08 at 2.38.59 PM.jpeg,2025-06-27 09:23:31.164985,4,40.43359375,600,800,120.76163125,124.429595833333,119.687866666667,64.5007782579479,true,Reims,null
344,Data/train/no_label/WhatsApp Image 2020-05-08 at 2.39.01 PM.jpeg,WhatsApp Image 2020-05-08 at 2.39.01 PM.jpeg,2025-06-27 09:23:31.278118,4,36.7822265625,600,450,121.411240740741,114.853744444444,106.237022222222,57.610589143362,true,Paris,null
345,Data/train/no_label/WhatsApp Image 2020-05-08 at 8.50.22 AM (5).jpeg,WhatsApp Image 2020-05-08 at 8.50.22 AM (5).jpeg,2025-06-27 09:23:31.413011,4,25.791015625,600,337,166.237457962413,164.46737388724,160.612235410485,51.5807386638704,true,Le Havre,null
346,Data/train/no_label/WhatsApp Image 2020-05-09 at 10.19.13 AM (1).jpeg,WhatsApp Image 2020-05-09 at 10.19.13 AM (1).jpeg,2025-06-27 09:23:31.582841,4,25.1650390625,500,1000,104.895776,107.204074,106.103536,28.5978680171462,false,Paris,null
347,Data/train/no_label/WhatsApp Image 2020-05-09 at 10.19.28 AM (11).jpeg,WhatsApp Image 2020-05-09 at 10.19.28 AM (11).jpeg,2025-06-27 09:23:31.737875,4,38.978515625,600,598,107.595119843924,106.300295429208,102.98379877369,31.8915209315326,false,Paris,null
348,Data/train/no_label/WhatsApp Image 2020-05-09 at 2.03.36 PM (1).jpeg,WhatsApp Image 2020-05-09 at 2.03.36 PM (1).jpeg,2025-06-27 09:23:31.860108,4,87.6240234375,600,704,117.145052083333,115.92431344697,118.420594223485,53.6085292810188,true,Lille,null
349,Data/train/no_label/WhatsApp Image 2020-05-10 at 1.09.51 PM (1).jpeg,WhatsApp Image 2020-05-10 at 1.09.51 PM (1).jpeg,2025-06-27 09:23:31.947078,4,20.9306640625,600,449,146.536369710468,142.885530809206,135.060452858203,34.4488370731744,true,Montpellier,null
350,Data/train/no_label/WhatsApp Image 2020-05-10 at 3.38.05 PM (20).jpeg,WhatsApp Image 2020-05-10 at 3.38.05 PM (20).jpeg,2025-06-27 09:23:32.024544,4,41.7236328125,600,426,156.360093896714,142.000868544601,122.713079029734,73.3432446109836,true,Paris,null
351,Data/train/no_label/WhatsApp Image 2020-05-10 at 3.38.05 PM (7).jpeg,WhatsApp Image 2020-05-10 at 3.38.05 PM (7).jpeg,2025-06-27 09:23:32.100075,4,104.46484375,570,1000,102.913387719298,97.1816649122807,84.1809561403509,54.3876202050002,true,Rennes,null
352,Data/train/no_label/WhatsApp Image 2020-05-10 at 3.38.05 PM.jpeg,WhatsApp Image 2020-05-10 at 3.38.05 PM.jpeg,2025-06-27 09:23:32.183339,4,37.927734375,600,803,134.8000083022,131.779437525944,133.386571191366,39.9805879185438,true,Lyon,null
353,Data/train/no_label/WhatsApp Image 2020-05-10 at 4.32.46 PM.jpeg,WhatsApp Image 2020-05-10 at 4.32.46 PM.jpeg,2025-06-27 09:23:32.307398,4,45.91015625,600,441,97.5734278155707,106.052660619803,107.962441421013,63.9273138719651,true,Rennes,null
354,Data/train/no_label/WhatsApp Image 2020-05-10 at 4.59.16 PM (11).jpeg,WhatsApp Image 2020-05-10 at 4.59.16 PM (11).jpeg,2025-06-27 09:23:32.384383,4,47.0634765625,600,442,105.315558069382,113.115754147813,108.060433634992,62.7810977198407,true,Lyon,null
355,Data/train/no_label/WhatsApp Image 2020-05-10 at 4.59.16 PM (4).jpeg,WhatsApp Image 2020-05-10 at 4.59.16 PM (4).jpeg,2025-06-27 09:23:32.476038,4,56.6796875,600,483,101.585217391304,105.241069703244,102.513160800552,49.6767760272678,true,Le Havre,null
356,Data/train/no_label/WhatsApp Image 2020-05-10 at 4.59.16 PM.jpeg,WhatsApp Image 2020-05-10 at 4.59.16 PM.jpeg,2025-06-27 09:23:32.563269,4,28.642578125,600,449,94.9564365256125,101.169988864143,101.581636971047,56.6868302542989,true,Montpellier,null
357,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.07.36 PM (2).jpeg,WhatsApp Image 2020-05-10 at 5.07.36 PM (2).jpeg,2025-06-27 09:23:32.618688,4,34.875,600,449,108.617442464736,97.89498515219,72.0005085374907,57.0501174977516,true,Nice,null
358,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.07.36 PM (6).jpeg,WhatsApp Image 2020-05-10 at 5.07.36 PM (6).jpeg,2025-06-27 09:23:32.710052,4,63.0908203125,600,570,136.367619883041,127.488330409357,109.175432748538,48.0635077900117,true,Reims,null
359,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.07.37 PM (11).jpeg,WhatsApp Image 2020-05-10 at 5.07.37 PM (11).jpeg,2025-06-27 09:23:32.796681,4,61.7705078125,600,696,123.740126915709,126.303247126437,121.239667145594,77.5674638748337,true,Rennes,null
360,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.07.37 PM (6).jpeg,WhatsApp Image 2020-05-10 at 5.07.37 PM (6).jpeg,2025-06-27 09:23:32.862676,4,55.302734375,600,523,126.172240280433,113.235946462715,102.587138304653,49.8134882577061,true,Le Havre,null
361,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.16.14 PM (3).jpeg,WhatsApp Image 2020-05-10 at 5.16.14 PM (3).jpeg,2025-06-27 09:23:32.958573,4,42.05859375,600,576,115.359710648148,117.125052083333,116.893781828704,36.4367829249366,true,Bordeaux,null
362,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.16.14 PM (4).jpeg,WhatsApp Image 2020-05-10 at 5.16.14 PM (4).jpeg,2025-06-27 09:23:33.022857,4,50.1689453125,600,542,105.201030135301,98.4674200492005,89.1411469864699,39.8610440780154,true,Montpellier,null
363,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.16.17 PM.jpeg,WhatsApp Image 2020-05-10 at 5.16.17 PM.jpeg,2025-06-27 09:23:33.102758,4,16.9814453125,600,449,152.585230141054,150.440244988864,155.564216778025,48.0898839933663,false,Lyon,null
364,Data/train/no_label/WhatsApp Image 2020-05-10 at 5.19.25 PM.jpeg,WhatsApp Image 2020-05-10 at 5.19.25 PM.jpeg,2025-06-27 09:23:33.180163,4,36.1591796875,600,440,102.481708333333,115.764397727273,107.005522727273,58.982914850267,true,Lyon,null
365,Data/train/no_label/WhatsApp Image 2020-05-11 at 12.03.54 PM (12).jpeg,WhatsApp Image 2020-05-11 at 12.03.54 PM (12).jpeg,2025-06-27 09:23:33.257717,4,32.13671875,600,800,79.1561375,84.0746625,75.2240458333333,49.6987391116618,false,Nice,null
366,Data/train/no_label/WhatsApp Image 2020-05-11 at 12.41.23 AM (1).jpeg,WhatsApp Image 2020-05-11 at 12.41.23 AM (1).jpeg,2025-06-27 09:23:33.370965,4,32.5712890625,600,803,98.9197654628476,68.4654649232046,45.9298816936488,64.8665724142451,false,Lyon,null
367,Data/train/no_label/WhatsApp Image 2020-05-11 at 12.41.25 AM (7).jpeg,WhatsApp Image 2020-05-11 at 12.41.25 AM (7).jpeg,2025-06-27 09:23:33.447354,4,47.8427734375,600,608,139.34296875,132.750148026316,129.126315789474,53.9442585101224,true,Toulouse,null
368,Data/train/no_label/WhatsApp Image 2020-05-11 at 2.03.11 PM.jpeg,WhatsApp Image 2020-05-11 at 2.03.11 PM.jpeg,2025-06-27 09:23:33.526937,4,65.9462890625,600,800,82.6477270833333,79.7279416666667,81.51315625,58.0301298202727,true,Nice,null
369,Data/train/no_label/WhatsApp Image 2020-05-11 at 8.24.43 PM (13).jpeg,WhatsApp Image 2020-05-11 at 8.24.43 PM (13).jpeg,2025-06-27 09:23:33.60097,4,59.1201171875,600,915,110.923850637523,109.801200364299,96.4921347905282,39.9050571239078,false,Strasbourg,null
370,Data/train/no_label/WhatsApp Image 2020-05-11 at 8.24.43 PM (15).jpeg,WhatsApp Image 2020-05-11 at 8.24.43 PM (15).jpeg,2025-06-27 09:23:33.68327,4,53.1796875,600,686,93.7750583090379,93.6778547133139,82.0222278911565,49.5257335162902,false,Strasbourg,null
371,Data/train/no_label/WhatsApp Image 2020-05-11 at 8.24.43 PM (4).jpeg,WhatsApp Image 2020-05-11 at 8.24.43 PM (4).jpeg,2025-06-27 09:23:33.750107,4,77.9521484375,600,803,127.559798671648,124.693696554587,107.643729763387,47.7127498359441,true,Nice,null
372,Data/train/no_label/WhatsApp Image 2020-05-11 at 8.24.43 PM (5).jpeg,WhatsApp Image 2020-05-11 at 8.24.43 PM (5).jpeg,2025-06-27 09:23:33.822415,4,62.1962890625,600,848,129.11564072327,130.351623427673,118.942443003145,49.3881437004488,true,Nice,null
373,Data/train/no_label/WhatsApp Image 2020-05-11 at 8.24.43 PM (7).jpeg,WhatsApp Image 2020-05-11 at 8.24.43 PM (7).jpeg,2025-06-27 09:23:33.9081,4,67.171875,600,734,108.407529518619,104.809391462307,85.2506584922797,53.1359003007567,true,Marseille,null
